skin,fat,muscle,ijv,cca,bloodConc,ijv_SO2
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.6263292200597448,0.32009566995153194,166.0,0.42
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.6263292200597448,0.3134209843178578,166.0,0.42
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.6220306757104843,0.4402400113576661,166.0,0.43
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.6220306757104843,0.433565325723992,166.0,0.43
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.6220306757104843,0.42689064009031785,166.0,0.43
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.6220306757104843,0.4202159544566437,166.0,0.43
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.6220306757104843,0.4135412688229696,166.0,0.43
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.6220306757104843,0.40686658318929547,166.0,0.43
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.6220306757104843,0.4001918975556214,166.0,0.43
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.6220306757104843,0.3935172119219473,166.0,0.43
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.6220306757104843,0.38684252628827315,166.0,0.43
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.6220306757104843,0.380167840654599,166.0,0.43
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.6220306757104843,0.3734931550209249,166.0,0.43
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.6220306757104843,0.36681846938725077,166.0,0.43
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.6220306757104843,0.36014378375357664,166.0,0.43
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.6220306757104843,0.35346909811990257,166.0,0.43
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.6220306757104843,0.34679441248622844,166.0,0.43
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.6220306757104843,0.3401197268525543,166.0,0.43
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.6220306757104843,0.3334450412188802,166.0,0.43
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.6220306757104843,0.32677035558520606,166.0,0.43
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.6220306757104843,0.32009566995153194,166.0,0.43
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.6220306757104843,0.3134209843178578,166.0,0.43
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.6177321313612238,0.4402400113576661,166.0,0.44
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.6177321313612238,0.433565325723992,166.0,0.44
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.6177321313612238,0.42689064009031785,166.0,0.44
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.6177321313612238,0.4202159544566437,166.0,0.44
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.6177321313612238,0.4135412688229696,166.0,0.44
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.6177321313612238,0.40686658318929547,166.0,0.44
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.6177321313612238,0.4001918975556214,166.0,0.44
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.6177321313612238,0.3935172119219473,166.0,0.44
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.6177321313612238,0.38684252628827315,166.0,0.44
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.6177321313612238,0.380167840654599,166.0,0.44
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.6177321313612238,0.3734931550209249,166.0,0.44
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.6177321313612238,0.36681846938725077,166.0,0.44
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.6177321313612238,0.36014378375357664,166.0,0.44
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.6177321313612238,0.35346909811990257,166.0,0.44
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.6177321313612238,0.34679441248622844,166.0,0.44
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.6177321313612238,0.3401197268525543,166.0,0.44
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.6177321313612238,0.3334450412188802,166.0,0.44
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.6177321313612238,0.32677035558520606,166.0,0.44
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.6177321313612238,0.32009566995153194,166.0,0.44
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.6177321313612238,0.3134209843178578,166.0,0.44
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.6134335870119636,0.4402400113576661,166.0,0.45
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.6134335870119636,0.433565325723992,166.0,0.45
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.6134335870119636,0.42689064009031785,166.0,0.45
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.6134335870119636,0.4202159544566437,166.0,0.45
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.6134335870119636,0.4135412688229696,166.0,0.45
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.6134335870119636,0.40686658318929547,166.0,0.45
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.6134335870119636,0.4001918975556214,166.0,0.45
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.6134335870119636,0.3935172119219473,166.0,0.45
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.6134335870119636,0.38684252628827315,166.0,0.45
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.6134335870119636,0.380167840654599,166.0,0.45
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.6134335870119636,0.3734931550209249,166.0,0.45
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.6134335870119636,0.36681846938725077,166.0,0.45
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.6134335870119636,0.36014378375357664,166.0,0.45
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.6134335870119636,0.35346909811990257,166.0,0.45
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.6134335870119636,0.34679441248622844,166.0,0.45
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.6134335870119636,0.3401197268525543,166.0,0.45
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.6134335870119636,0.3334450412188802,166.0,0.45
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.6134335870119636,0.32677035558520606,166.0,0.45
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.6134335870119636,0.32009566995153194,166.0,0.45
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.6134335870119636,0.3134209843178578,166.0,0.45
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.609135042662703,0.4402400113576661,166.0,0.46
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.609135042662703,0.433565325723992,166.0,0.46
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.609135042662703,0.42689064009031785,166.0,0.46
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.609135042662703,0.4202159544566437,166.0,0.46
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.609135042662703,0.4135412688229696,166.0,0.46
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.609135042662703,0.40686658318929547,166.0,0.46
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.609135042662703,0.4001918975556214,166.0,0.46
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.609135042662703,0.3935172119219473,166.0,0.46
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.609135042662703,0.38684252628827315,166.0,0.46
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.609135042662703,0.380167840654599,166.0,0.46
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.609135042662703,0.3734931550209249,166.0,0.46
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.609135042662703,0.36681846938725077,166.0,0.46
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.609135042662703,0.36014378375357664,166.0,0.46
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.609135042662703,0.35346909811990257,166.0,0.46
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.609135042662703,0.34679441248622844,166.0,0.46
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.609135042662703,0.3401197268525543,166.0,0.46
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.609135042662703,0.3334450412188802,166.0,0.46
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.609135042662703,0.32677035558520606,166.0,0.46
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.609135042662703,0.32009566995153194,166.0,0.46
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.609135042662703,0.3134209843178578,166.0,0.46
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.6048364983134427,0.4402400113576661,166.0,0.47
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.6048364983134427,0.433565325723992,166.0,0.47
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.6048364983134427,0.42689064009031785,166.0,0.47
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.6048364983134427,0.4202159544566437,166.0,0.47
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.6048364983134427,0.4135412688229696,166.0,0.47
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.6048364983134427,0.40686658318929547,166.0,0.47
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.6048364983134427,0.4001918975556214,166.0,0.47
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.6048364983134427,0.3935172119219473,166.0,0.47
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.6048364983134427,0.38684252628827315,166.0,0.47
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.6048364983134427,0.380167840654599,166.0,0.47
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.6048364983134427,0.3734931550209249,166.0,0.47
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.6048364983134427,0.36681846938725077,166.0,0.47
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.6048364983134427,0.36014378375357664,166.0,0.47
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.6048364983134427,0.35346909811990257,166.0,0.47
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.6048364983134427,0.34679441248622844,166.0,0.47
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.6048364983134427,0.3401197268525543,166.0,0.47
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.6048364983134427,0.3334450412188802,166.0,0.47
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.6048364983134427,0.32677035558520606,166.0,0.47
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.6048364983134427,0.32009566995153194,166.0,0.47
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.6048364983134427,0.3134209843178578,166.0,0.47
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.6005379539641822,0.4402400113576661,166.0,0.48
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.6005379539641822,0.433565325723992,166.0,0.48
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.6005379539641822,0.42689064009031785,166.0,0.48
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.6005379539641822,0.4202159544566437,166.0,0.48
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.6005379539641822,0.4135412688229696,166.0,0.48
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.6005379539641822,0.40686658318929547,166.0,0.48
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.6005379539641822,0.4001918975556214,166.0,0.48
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.6005379539641822,0.3935172119219473,166.0,0.48
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.6005379539641822,0.38684252628827315,166.0,0.48
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.6005379539641822,0.380167840654599,166.0,0.48
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.6005379539641822,0.3734931550209249,166.0,0.48
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.6005379539641822,0.36681846938725077,166.0,0.48
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.6005379539641822,0.36014378375357664,166.0,0.48
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.6005379539641822,0.35346909811990257,166.0,0.48
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.6005379539641822,0.34679441248622844,166.0,0.48
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.6005379539641822,0.3401197268525543,166.0,0.48
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.6005379539641822,0.3334450412188802,166.0,0.48
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.6005379539641822,0.32677035558520606,166.0,0.48
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.6005379539641822,0.32009566995153194,166.0,0.48
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.6005379539641822,0.3134209843178578,166.0,0.48
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5962394096149217,0.4402400113576661,166.0,0.49
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5962394096149217,0.433565325723992,166.0,0.49
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5962394096149217,0.42689064009031785,166.0,0.49
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5962394096149217,0.4202159544566437,166.0,0.49
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5962394096149217,0.4135412688229696,166.0,0.49
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5962394096149217,0.40686658318929547,166.0,0.49
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5962394096149217,0.4001918975556214,166.0,0.49
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5962394096149217,0.3935172119219473,166.0,0.49
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5962394096149217,0.38684252628827315,166.0,0.49
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5962394096149217,0.380167840654599,166.0,0.49
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5962394096149217,0.3734931550209249,166.0,0.49
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5962394096149217,0.36681846938725077,166.0,0.49
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5962394096149217,0.36014378375357664,166.0,0.49
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5962394096149217,0.35346909811990257,166.0,0.49
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5962394096149217,0.34679441248622844,166.0,0.49
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5962394096149217,0.3401197268525543,166.0,0.49
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5962394096149217,0.3334450412188802,166.0,0.49
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5962394096149217,0.32677035558520606,166.0,0.49
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5962394096149217,0.32009566995153194,166.0,0.49
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5962394096149217,0.3134209843178578,166.0,0.49
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5919408652656614,0.4402400113576661,166.0,0.5
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5919408652656614,0.433565325723992,166.0,0.5
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5919408652656614,0.42689064009031785,166.0,0.5
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5919408652656614,0.4202159544566437,166.0,0.5
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5919408652656614,0.4135412688229696,166.0,0.5
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5919408652656614,0.40686658318929547,166.0,0.5
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5919408652656614,0.4001918975556214,166.0,0.5
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5919408652656614,0.3935172119219473,166.0,0.5
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5919408652656614,0.38684252628827315,166.0,0.5
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5919408652656614,0.380167840654599,166.0,0.5
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5919408652656614,0.3734931550209249,166.0,0.5
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5919408652656614,0.36681846938725077,166.0,0.5
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5919408652656614,0.36014378375357664,166.0,0.5
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5919408652656614,0.35346909811990257,166.0,0.5
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5919408652656614,0.34679441248622844,166.0,0.5
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5919408652656614,0.3401197268525543,166.0,0.5
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5919408652656614,0.3334450412188802,166.0,0.5
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5919408652656614,0.32677035558520606,166.0,0.5
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5919408652656614,0.32009566995153194,166.0,0.5
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5919408652656614,0.3134209843178578,166.0,0.5
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5876423209164009,0.4402400113576661,166.0,0.51
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5876423209164009,0.433565325723992,166.0,0.51
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5876423209164009,0.42689064009031785,166.0,0.51
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5876423209164009,0.4202159544566437,166.0,0.51
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5876423209164009,0.4135412688229696,166.0,0.51
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5876423209164009,0.40686658318929547,166.0,0.51
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5876423209164009,0.4001918975556214,166.0,0.51
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5876423209164009,0.3935172119219473,166.0,0.51
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5876423209164009,0.38684252628827315,166.0,0.51
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5876423209164009,0.380167840654599,166.0,0.51
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5876423209164009,0.3734931550209249,166.0,0.51
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5876423209164009,0.36681846938725077,166.0,0.51
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5876423209164009,0.36014378375357664,166.0,0.51
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5876423209164009,0.35346909811990257,166.0,0.51
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5876423209164009,0.34679441248622844,166.0,0.51
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5876423209164009,0.3401197268525543,166.0,0.51
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5876423209164009,0.3334450412188802,166.0,0.51
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5876423209164009,0.32677035558520606,166.0,0.51
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5876423209164009,0.32009566995153194,166.0,0.51
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5876423209164009,0.3134209843178578,166.0,0.51
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5833437765671404,0.4402400113576661,166.0,0.52
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5833437765671404,0.433565325723992,166.0,0.52
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5833437765671404,0.42689064009031785,166.0,0.52
0.1748212866538164,0.09726400520297265,0.03210100434443236,0.5833437765671404,0.4202159544566437,166.0,0.52
0.1643012507765171,0.09172509341348734,0.03071722862553692,0.5833437765671404,0.4135412688229696,166.0,0.52
0.1537812148992178,0.08618618162400203,0.029333452906641477,0.5833437765671404,0.40686658318929547,166.0,0.52
0.1432611790219185,0.08064726983451673,0.027949677187746033,0.5833437765671404,0.4001918975556214,166.0,0.52
0.1327411431446192,0.07510835804503141,0.026565901468850586,0.5833437765671404,0.3935172119219473,166.0,0.52
0.12222110726731993,0.0695694462555461,0.025182125749955146,0.5833437765671404,0.38684252628827315,166.0,0.52
0.11170107139002063,0.0640305344660608,0.0237983500310597,0.5833437765671404,0.380167840654599,166.0,0.52
0.10118103551272134,0.05849162267657548,0.02241457431216426,0.5833437765671404,0.3734931550209249,166.0,0.52
0.09066099963542204,0.05295271088709018,0.021030798593268812,0.5833437765671404,0.36681846938725077,166.0,0.52
0.08014096375812274,0.047413799097604875,0.01964702287437337,0.5833437765671404,0.36014378375357664,166.0,0.52
0.06962092788082344,0.04187488730811956,0.018263247155477925,0.5833437765671404,0.35346909811990257,166.0,0.52
0.05910089200352417,0.03633597551863425,0.016879471436582482,0.5833437765671404,0.34679441248622844,166.0,0.52
0.04858085612622487,0.030797063729148935,0.015495695717687039,0.5833437765671404,0.3401197268525543,166.0,0.52
0.03806082024892557,0.02525815193966363,0.014111919998791595,0.5833437765671404,0.3334450412188802,166.0,0.52
0.02754078437162627,0.019719240150178327,0.012728144279896152,0.5833437765671404,0.32677035558520606,166.0,0.52
0.01702074849432697,0.01418032836069301,0.011344368561000708,0.5833437765671404,0.32009566995153194,166.0,0.52
0.0065007126170276664,0.008641416571207702,0.009960592842105263,0.5833437765671404,0.3134209843178578,166.0,0.52
0.20638139428571428,0.11388074057142858,0.036252331501118694,0.5790452322178801,0.4402400113576661,166.0,0.53
0.19586135840841498,0.10834182878194328,0.03486855578222325,0.5790452322178801,0.433565325723992,166.0,0.53
0.18534132253111568,0.10280291699245796,0.03348478006332781,0.5790452322178801,0.42689064009031785,166.0,0.53
